Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/auth-be/auth/jwt/login,8,0,400,398.3183124964853,282.8186669939896,475.55258400097955,605.0,0.0053304703411170525,0.0,410,430,470,470,480,480,480,480,480,480,480
POST,/auth-be/auth/jwt/logout,8,0,60,95.64143249735935,57.32441699365154,202.75904099980835,0.0,0.0053304703411170525,0.0,61,69,200,200,200,200,200,200,200,200,200
GET,/biology/rm,71,0,84,111.42858863348292,37.73529198952019,533.7739160022466,480.0,0.04730792427741384,0.0,84,93,100,110,150,460,530,530,530,530,530
GET,/chemistry/rm,70,0,72,96.7540892416894,34.2862499965122,372.93304200284183,486.0,0.04664161548477421,0.0,74,92,100,110,210,290,330,370,370,370,370
POST,/constructor-be/anket/,5420,1,270,335.16406627062975,77.14187500823755,6560.901750010089,2908.080627306273,3.611393656106803,0.0006663087926396316,270,400,450,470,540,650,860,1000,1700,6600,6600
PATCH,/constructor-be/anket/5006722,1,0,105.46045799856074,105.46045799856074,105.46045799856074,105.46045799856074,2382.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5006728,1,0,135.91712499328423,135.91712499328423,135.91712499328423,135.91712499328423,2366.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5006736,1,0,106.99374999967404,106.99374999967404,106.99374999967404,106.99374999967404,2570.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5006737,1,0,69.53249999787658,69.53249999787658,69.53249999787658,69.53249999787658,2391.0,0.0006663087926396316,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/constructor-be/anket/5006744,1,0,93.54825000627898,93.54825000627898,93.54825000627898,93.54825000627898,2341.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5006758,1,0,104.87895800906699,104.87895800906699,104.87895800906699,104.87895800906699,2470.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5006759,1,0,135.58966599521227,135.58966599521227,135.58966599521227,135.58966599521227,2414.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5006760,1,0,78.0488750024233,78.0488750024233,78.0488750024233,78.0488750024233,2361.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5006771,1,0,69.2055419931421,69.2055419931421,69.2055419931421,69.2055419931421,2436.0,0.0006663087926396316,0.0,69,69,69,69,69,69,69,69,69,69,69
PATCH,/constructor-be/anket/5006775,1,0,123.74454100790899,123.74454100790899,123.74454100790899,123.74454100790899,2431.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5006792,1,0,63.882709000608884,63.882709000608884,63.882709000608884,63.882709000608884,2423.0,0.0006663087926396316,0.0,64,64,64,64,64,64,64,64,64,64,64
PATCH,/constructor-be/anket/5006793,1,0,79.97058299952187,79.97058299952187,79.97058299952187,79.97058299952187,2374.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5006795,1,0,85.3566250007134,85.3566250007134,85.3566250007134,85.3566250007134,2357.0,0.0006663087926396316,0.0,85,85,85,85,85,85,85,85,85,85,85
PATCH,/constructor-be/anket/5006806,1,0,129.7872919967631,129.7872919967631,129.7872919967631,129.7872919967631,2373.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5006809,1,0,115.93720900418703,115.93720900418703,115.93720900418703,115.93720900418703,2498.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5006816,1,0,98.03891599585768,98.03891599585768,98.03891599585768,98.03891599585768,2509.0,0.0006663087926396316,0.0,98,98,98,98,98,98,98,98,98,98,98
PATCH,/constructor-be/anket/5006820,1,0,93.51620799861848,93.51620799861848,93.51620799861848,93.51620799861848,2377.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5006828,1,0,80.1647909975145,80.1647909975145,80.1647909975145,80.1647909975145,2351.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5006832,1,0,95.08891600125935,95.08891600125935,95.08891600125935,95.08891600125935,2353.0,0.0006663087926396316,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/constructor-be/anket/5006836,1,0,78.73779200599529,78.73779200599529,78.73779200599529,78.73779200599529,2470.0,0.0006663087926396316,0.0,79,79,79,79,79,79,79,79,79,79,79
PATCH,/constructor-be/anket/5006839,1,0,92.3014590080129,92.3014590080129,92.3014590080129,92.3014590080129,2551.0,0.0006663087926396316,0.0,92,92,92,92,92,92,92,92,92,92,92
PATCH,/constructor-be/anket/5006841,1,0,102.41820800001733,102.41820800001733,102.41820800001733,102.41820800001733,2466.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5006844,1,0,77.96904099814128,77.96904099814128,77.96904099814128,77.96904099814128,2591.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5006846,1,0,83.30204199592117,83.30204199592117,83.30204199592117,83.30204199592117,2490.0,0.0006663087926396316,0.0,83,83,83,83,83,83,83,83,83,83,83
PATCH,/constructor-be/anket/5006853,1,0,68.79595899954438,68.79595899954438,68.79595899954438,68.79595899954438,2385.0,0.0006663087926396316,0.0,69,69,69,69,69,69,69,69,69,69,69
PATCH,/constructor-be/anket/5006855,1,0,118.67333400005009,118.67333400005009,118.67333400005009,118.67333400005009,2422.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5006870,1,0,96.06250000069849,96.06250000069849,96.06250000069849,96.06250000069849,2414.0,0.0006663087926396316,0.0,96,96,96,96,96,96,96,96,96,96,96
PATCH,/constructor-be/anket/5006879,1,0,91.15150000434369,91.15150000434369,91.15150000434369,91.15150000434369,2492.0,0.0006663087926396316,0.0,91,91,91,91,91,91,91,91,91,91,91
PATCH,/constructor-be/anket/5006883,1,0,80.54391600308008,80.54391600308008,80.54391600308008,80.54391600308008,2378.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5006903,1,0,69.52929100953043,69.52929100953043,69.52929100953043,69.52929100953043,2461.0,0.0006663087926396316,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/constructor-be/anket/5006919,1,0,97.11020899703726,97.11020899703726,97.11020899703726,97.11020899703726,2437.0,0.0006663087926396316,0.0,97,97,97,97,97,97,97,97,97,97,97
PATCH,/constructor-be/anket/5006921,1,0,93.99391600163653,93.99391600163653,93.99391600163653,93.99391600163653,2522.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5006925,1,0,68.51962499786168,68.51962499786168,68.51962499786168,68.51962499786168,2406.0,0.0006663087926396316,0.0,69,69,69,69,69,69,69,69,69,69,69
PATCH,/constructor-be/anket/5006929,1,0,112.1092499961378,112.1092499961378,112.1092499961378,112.1092499961378,2317.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5006935,1,0,68.12508300936315,68.12508300936315,68.12508300936315,68.12508300936315,2364.0,0.0006663087926396316,0.0,68,68,68,68,68,68,68,68,68,68,68
PATCH,/constructor-be/anket/5006939,1,0,76.6910420061322,76.6910420061322,76.6910420061322,76.6910420061322,2492.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5006942,1,0,94.32733300491236,94.32733300491236,94.32733300491236,94.32733300491236,2481.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5006949,1,0,77.41654200071935,77.41654200071935,77.41654200071935,77.41654200071935,2429.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5006957,1,0,126.11970900616143,126.11970900616143,126.11970900616143,126.11970900616143,2381.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5006960,1,0,98.46791600284632,98.46791600284632,98.46791600284632,98.46791600284632,2333.0,0.0006663087926396316,0.0,98,98,98,98,98,98,98,98,98,98,98
PATCH,/constructor-be/anket/5006965,1,0,146.3989999901969,146.3989999901969,146.3989999901969,146.3989999901969,2446.0,0.0006663087926396316,0.0,150,150,150,150,150,150,150,150,150,150,150
PATCH,/constructor-be/anket/5006972,1,0,105.40733300149441,105.40733300149441,105.40733300149441,105.40733300149441,2466.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5006974,1,0,126.32237499929033,126.32237499929033,126.32237499929033,126.32237499929033,2366.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5006977,1,0,94.73637500195764,94.73637500195764,94.73637500195764,94.73637500195764,2481.0,0.0006663087926396316,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/constructor-be/anket/5006980,1,0,98.87887499644421,98.87887499644421,98.87887499644421,98.87887499644421,2461.0,0.0006663087926396316,0.0,99,99,99,99,99,99,99,99,99,99,99
PATCH,/constructor-be/anket/5006982,1,0,78.68841600429732,78.68841600429732,78.68841600429732,78.68841600429732,2498.0,0.0006663087926396316,0.0,79,79,79,79,79,79,79,79,79,79,79
PATCH,/constructor-be/anket/5006985,1,0,76.94120799715165,76.94120799715165,76.94120799715165,76.94120799715165,2498.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5006990,1,0,92.76520799903665,92.76520799903665,92.76520799903665,92.76520799903665,2354.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5006997,1,0,124.7429170034593,124.7429170034593,124.7429170034593,124.7429170034593,2433.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007000,1,0,108.16649999469519,108.16649999469519,108.16649999469519,108.16649999469519,2391.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007003,1,0,132.0982500037644,132.0982500037644,132.0982500037644,132.0982500037644,2441.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007007,1,0,104.38333298952784,104.38333298952784,104.38333298952784,104.38333298952784,2343.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007010,1,0,544.3185830081347,544.3185830081347,544.3185830081347,544.3185830081347,2280.0,0.0006663087926396316,0.0,540,540,540,540,540,540,540,540,540,540,540
PATCH,/constructor-be/anket/5007011,1,0,485.2160830050707,485.2160830050707,485.2160830050707,485.2160830050707,2492.0,0.0006663087926396316,0.0,490,490,490,490,490,490,490,490,490,490,490
PATCH,/constructor-be/anket/5007013,1,0,136.01549998566043,136.01549998566043,136.01549998566043,136.01549998566043,2339.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007021,1,0,77.48225000977982,77.48225000977982,77.48225000977982,77.48225000977982,2329.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5007029,1,0,77.54037500126287,77.54037500126287,77.54037500126287,77.54037500126287,2338.0,0.0006663087926396316,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/constructor-be/anket/5007039,1,0,144.86683301220182,144.86683301220182,144.86683301220182,144.86683301220182,2398.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007041,1,0,141.06974999594968,141.06974999594968,141.06974999594968,141.06974999594968,2433.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007045,1,0,96.01679199840873,96.01679199840873,96.01679199840873,96.01679199840873,2530.0,0.0006663087926396316,0.0,96,96,96,96,96,96,96,96,96,96,96
PATCH,/constructor-be/anket/5007046,1,0,130.93891700555105,130.93891700555105,130.93891700555105,130.93891700555105,2333.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007048,1,0,145.60324999911245,145.60324999911245,145.60324999911245,145.60324999911245,2482.0,0.0006663087926396316,0.0,150,150,150,150,150,150,150,150,150,150,150
PATCH,/constructor-be/anket/5007057,1,0,72.95874999545049,72.95874999545049,72.95874999545049,72.95874999545049,2292.0,0.0006663087926396316,0.0,73,73,73,73,73,73,73,73,73,73,73
PATCH,/constructor-be/anket/5007059,1,0,223.80074999819044,223.80074999819044,223.80074999819044,223.80074999819044,2470.0,0.0006663087926396316,0.0,220,220,220,220,220,220,220,220,220,220,220
PATCH,/constructor-be/anket/5007060,1,0,143.5793749988079,143.5793749988079,143.5793749988079,143.5793749988079,2365.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007061,1,0,124.9157499987632,124.9157499987632,124.9157499987632,124.9157499987632,2404.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007067,1,0,80.79399999405723,80.79399999405723,80.79399999405723,80.79399999405723,2275.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5007068,1,0,82.10587500070687,82.10587500070687,82.10587500070687,82.10587500070687,2365.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5007084,1,0,100.70487498887815,100.70487498887815,100.70487498887815,100.70487498887815,2278.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007096,1,0,96.13416600041091,96.13416600041091,96.13416600041091,96.13416600041091,2375.0,0.0006663087926396316,0.0,96,96,96,96,96,96,96,96,96,96,96
PATCH,/constructor-be/anket/5007099,1,0,94.30408300249837,94.30408300249837,94.30408300249837,94.30408300249837,2332.0,0.0006663087926396316,0.0,94,94,94,94,94,94,94,94,94,94,94
PATCH,/constructor-be/anket/5007102,1,0,94.51904200250283,94.51904200250283,94.51904200250283,94.51904200250283,2522.0,0.0006663087926396316,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/constructor-be/anket/5007116,1,0,149.6752090024529,149.6752090024529,149.6752090024529,149.6752090024529,2436.0,0.0006663087926396316,0.0,150,150,150,150,150,150,150,150,150,150,150
PATCH,/constructor-be/anket/5007119,1,0,122.8536249982426,122.8536249982426,122.8536249982426,122.8536249982426,2369.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007126,1,0,117.02175000391435,117.02175000391435,117.02175000391435,117.02175000391435,2512.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007131,1,0,115.89191701204982,115.89191701204982,115.89191701204982,115.89191701204982,2269.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007133,1,0,119.27429199567996,119.27429199567996,119.27429199567996,119.27429199567996,2344.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007136,1,0,80.94524999614805,80.94524999614805,80.94524999614805,80.94524999614805,2417.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5007138,1,0,80.1794579892885,80.1794579892885,80.1794579892885,80.1794579892885,2396.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5007139,1,0,89.3391249992419,89.3391249992419,89.3391249992419,89.3391249992419,2317.0,0.0006663087926396316,0.0,89,89,89,89,89,89,89,89,89,89,89
PATCH,/constructor-be/anket/5007140,1,0,106.51166699244641,106.51166699244641,106.51166699244641,106.51166699244641,2341.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007144,1,0,103.17866700643208,103.17866700643208,103.17866700643208,103.17866700643208,2356.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007150,1,0,130.27870900987182,130.27870900987182,130.27870900987182,130.27870900987182,2345.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007154,1,0,83.9589580136817,83.9589580136817,83.9589580136817,83.9589580136817,2471.0,0.0006663087926396316,0.0,84,84,84,84,84,84,84,84,84,84,84
PATCH,/constructor-be/anket/5007175,1,0,103.7686249910621,103.7686249910621,103.7686249910621,103.7686249910621,2389.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007177,1,0,74.9629170022672,74.9629170022672,74.9629170022672,74.9629170022672,2311.0,0.0006663087926396316,0.0,75,75,75,75,75,75,75,75,75,75,75
PATCH,/constructor-be/anket/5007178,1,0,63.009374993271194,63.009374993271194,63.009374993271194,63.009374993271194,2554.0,0.0006663087926396316,0.0,63,63,63,63,63,63,63,63,63,63,63
PATCH,/constructor-be/anket/5007182,1,0,77.23533301032148,77.23533301032148,77.23533301032148,77.23533301032148,2350.0,0.0006663087926396316,0.0,77,77,77,77,77,77,77,77,77,77,77
PATCH,/constructor-be/anket/5007186,1,0,114.75304199848324,114.75304199848324,114.75304199848324,114.75304199848324,2373.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007192,1,0,118.81741700926796,118.81741700926796,118.81741700926796,118.81741700926796,2396.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007198,1,0,105.47808300179895,105.47808300179895,105.47808300179895,105.47808300179895,2363.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007200,1,0,126.45170900213998,126.45170900213998,126.45170900213998,126.45170900213998,2416.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007201,1,0,105.50279199378565,105.50279199378565,105.50279199378565,105.50279199378565,2539.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007207,1,0,130.108208002639,130.108208002639,130.108208002639,130.108208002639,2305.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007211,1,0,123.14562499523163,123.14562499523163,123.14562499523163,123.14562499523163,2448.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007214,1,0,88.29395798966289,88.29395798966289,88.29395798966289,88.29395798966289,2461.0,0.0006663087926396316,0.0,88,88,88,88,88,88,88,88,88,88,88
PATCH,/constructor-be/anket/5007217,1,0,79.76845900702756,79.76845900702756,79.76845900702756,79.76845900702756,2435.0,0.0006663087926396316,0.0,80,80,80,80,80,80,80,80,80,80,80
PATCH,/constructor-be/anket/5007219,1,0,90.76645798631944,90.76645798631944,90.76645798631944,90.76645798631944,2548.0,0.0006663087926396316,0.0,91,91,91,91,91,91,91,91,91,91,91
PATCH,/constructor-be/anket/5007224,1,0,80.91133300331421,80.91133300331421,80.91133300331421,80.91133300331421,2419.0,0.0006663087926396316,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/constructor-be/anket/5007225,1,0,104.72350000054576,104.72350000054576,104.72350000054576,104.72350000054576,2459.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007229,1,0,81.98908300255425,81.98908300255425,81.98908300255425,81.98908300255425,2467.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5007231,1,0,90.07591700355988,90.07591700355988,90.07591700355988,90.07591700355988,2476.0,0.0006663087926396316,0.0,90,90,90,90,90,90,90,90,90,90,90
PATCH,/constructor-be/anket/5007240,1,0,119.1329580033198,119.1329580033198,119.1329580033198,119.1329580033198,2288.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007243,1,0,110.53712500142865,110.53712500142865,110.53712500142865,110.53712500142865,2436.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007245,1,0,128.19274999492336,128.19274999492336,128.19274999492336,128.19274999492336,2371.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007249,1,0,100.84129200549796,100.84129200549796,100.84129200549796,100.84129200549796,2333.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007251,1,0,135.76299999840558,135.76299999840558,135.76299999840558,135.76299999840558,2509.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007256,1,0,99.47366701089777,99.47366701089777,99.47366701089777,99.47366701089777,2486.0,0.0006663087926396316,0.0,99,99,99,99,99,99,99,99,99,99,99
PATCH,/constructor-be/anket/5007260,1,0,75.32491700840183,75.32491700840183,75.32491700840183,75.32491700840183,2407.0,0.0006663087926396316,0.0,75,75,75,75,75,75,75,75,75,75,75
PATCH,/constructor-be/anket/5007265,1,0,131.8383750040084,131.8383750040084,131.8383750040084,131.8383750040084,2448.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007268,1,0,123.53891599923372,123.53891599923372,123.53891599923372,123.53891599923372,2436.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007274,1,0,74.76220800890587,74.76220800890587,74.76220800890587,74.76220800890587,2383.0,0.0006663087926396316,0.0,75,75,75,75,75,75,75,75,75,75,75
PATCH,/constructor-be/anket/5007276,1,0,92.76754199527204,92.76754199527204,92.76754199527204,92.76754199527204,2506.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5007283,1,0,117.39583300368395,117.39583300368395,117.39583300368395,117.39583300368395,2462.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007299,1,0,123.99387500772718,123.99387500772718,123.99387500772718,123.99387500772718,2440.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007301,1,0,82.12416600144934,82.12416600144934,82.12416600144934,82.12416600144934,2488.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5007305,1,0,72.71879199834075,72.71879199834075,72.71879199834075,72.71879199834075,2369.0,0.0006663087926396316,0.0,73,73,73,73,73,73,73,73,73,73,73
PATCH,/constructor-be/anket/5007311,1,0,118.26154199661687,118.26154199661687,118.26154199661687,118.26154199661687,2278.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007313,1,0,103.966416005278,103.966416005278,103.966416005278,103.966416005278,2502.0,0.0006663087926396316,0.0,100,100,100,100,100,100,100,100,100,100,100
PATCH,/constructor-be/anket/5007315,1,0,116.75762500090059,116.75762500090059,116.75762500090059,116.75762500090059,2375.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007320,1,0,139.1652919992339,139.1652919992339,139.1652919992339,139.1652919992339,2339.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007321,1,0,156.09525000036228,156.09525000036228,156.09525000036228,156.09525000036228,2526.0,0.0006663087926396316,0.0,160,160,160,160,160,160,160,160,160,160,160
PATCH,/constructor-be/anket/5007322,1,0,143.20345800661016,143.20345800661016,143.20345800661016,143.20345800661016,2300.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007328,1,0,109.61820899683516,109.61820899683516,109.61820899683516,109.61820899683516,2418.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007335,1,0,93.30916698672809,93.30916698672809,93.30916698672809,93.30916698672809,2303.0,0.0006663087926396316,0.0,93,93,93,93,93,93,93,93,93,93,93
PATCH,/constructor-be/anket/5007346,1,0,81.86416699027177,81.86416699027177,81.86416699027177,81.86416699027177,2412.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5007358,1,0,138.56141699943691,138.56141699943691,138.56141699943691,138.56141699943691,2247.0,0.0006663087926396316,0.0,140,140,140,140,140,140,140,140,140,140,140
PATCH,/constructor-be/anket/5007364,1,0,95.19308399467263,95.19308399467263,95.19308399467263,95.19308399467263,2440.0,0.0006663087926396316,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/constructor-be/anket/5007370,1,0,128.02950000332203,128.02950000332203,128.02950000332203,128.02950000332203,2427.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007372,1,0,118.41979098971933,118.41979098971933,118.41979098971933,118.41979098971933,2321.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007375,1,0,119.74662500142585,119.74662500142585,119.74662500142585,119.74662500142585,2548.0,0.0006663087926396316,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/constructor-be/anket/5007376,1,0,90.05841599719133,90.05841599719133,90.05841599719133,90.05841599719133,2410.0,0.0006663087926396316,0.0,90,90,90,90,90,90,90,90,90,90,90
PATCH,/constructor-be/anket/5007377,1,0,134.04279200767633,134.04279200767633,134.04279200767633,134.04279200767633,2372.0,0.0006663087926396316,0.0,130,130,130,130,130,130,130,130,130,130,130
PATCH,/constructor-be/anket/5007381,1,0,110.40558299282566,110.40558299282566,110.40558299282566,110.40558299282566,2354.0,0.0006663087926396316,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/constructor-be/anket/5007385,1,0,82.2479589987779,82.2479589987779,82.2479589987779,82.2479589987779,2411.0,0.0006663087926396316,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/constructor-be/anket/5007388,1,0,78.76054200460203,78.76054200460203,78.76054200460203,78.76054200460203,2406.0,0.0006663087926396316,0.0,79,79,79,79,79,79,79,79,79,79,79
PATCH,/constructor-be/anket/5007390,1,0,97.59387499070726,97.59387499070726,97.59387499070726,97.59387499070726,2460.0,0.0006663087926396316,0.0,98,98,98,98,98,98,98,98,98,98,98
PATCH,/constructor-be/anket/5007392,1,0,96.87720799411181,96.87720799411181,96.87720799411181,96.87720799411181,2358.0,0.0006663087926396316,0.0,97,97,97,97,97,97,97,97,97,97,97
PATCH,/constructor-be/anket/5007394,1,0,72.33150000683963,72.33150000683963,72.33150000683963,72.33150000683963,2368.0,0.0006663087926396316,0.0,72,72,72,72,72,72,72,72,72,72,72
PATCH,/constructor-be/anket/5007395,1,0,90.97587500582449,90.97587500582449,90.97587500582449,90.97587500582449,2397.0,0.0006663087926396316,0.0,91,91,91,91,91,91,91,91,91,91,91
